"","complaintNum","complaintDate","complaintTime","unknownDate","unknownTime","reportedDate","offenseCode","offenseDescription","internalOffenseCode","internalOffenseDescrption","completion","offenseLevel","jurisdiction","borough","precinct","premise","premiseDescrption","parkName","housingDevelopment","x","y","lat","long","NA"
"659",784261774,"01/24/2014",20:30:00,NA,NA,"01/24/2014",101,"MURDER & NON-NEGL. MANSLAUGHTER",NA,NA,"COMPLETED","FELONY","N.Y. POLICE DEPT","BRONX",47,"INSIDE",NA,NA,NA,1023279,264948,40.893816797,-73.858834747,"(40.893816797, -73.858834747)"
"660",599451808,"01/23/2014",14:19:00,NA,NA,"01/23/2014",101,"MURDER & NON-NEGL. MANSLAUGHTER",NA,NA,"COMPLETED","FELONY","N.Y. POLICE DEPT","BROOKLYN",77,"INSIDE",NA,NA,NA,999180,183895,40.671421662,-73.946180173,"(40.671421662, -73.946180173)"
"661",527708977,"01/21/2014",18:15:00,NA,NA,"01/21/2014",101,"MURDER & NON-NEGL. MANSLAUGHTER",NA,NA,"COMPLETED","FELONY","N.Y. POLICE DEPT","STATEN ISLAND",120,"OUTSIDE",NA,NA,NA,961580,163524,40.615491223,-74.08165623,"(40.615491223, -74.08165623)"
"662",286834955,"01/21/2014",18:15:00,NA,NA,"01/21/2014",101,"MURDER & NON-NEGL. MANSLAUGHTER",NA,NA,"COMPLETED","FELONY","N.Y. POLICE DEPT","STATEN ISLAND",120,"OUTSIDE",NA,NA,NA,961580,163524,40.615491223,-74.08165623,"(40.615491223, -74.08165623)"
"663",943703403,"01/19/2014",19:07:00,NA,NA,"01/19/2014",101,"MURDER & NON-NEGL. MANSLAUGHTER",NA,NA,"COMPLETED","FELONY","N.Y. POLICE DEPT","QUEENS",103,"INSIDE",NA,NA,NA,1037435,195237,40.702405622,-73.808185184,"(40.702405622, -73.808185184)"
"664",568564282,"01/19/2014",19:07:00,NA,NA,"01/19/2014",101,"MURDER & NON-NEGL. MANSLAUGHTER",NA,NA,"COMPLETED","FELONY","N.Y. POLICE DEPT","QUEENS",103,"INSIDE",NA,NA,NA,1037435,195237,40.702405622,-73.808185184,"(40.702405622, -73.808185184)"
"665",960941393,"01/19/2014",19:07:00,NA,NA,"01/19/2014",101,"MURDER & NON-NEGL. MANSLAUGHTER",NA,NA,"COMPLETED","FELONY","N.Y. POLICE DEPT","QUEENS",103,"INSIDE",NA,NA,NA,1037435,195237,40.702405622,-73.808185184,"(40.702405622, -73.808185184)"
"666",613832041,"01/18/2014",04:17:00,NA,NA,"01/18/2014",101,"MURDER & NON-NEGL. MANSLAUGHTER",NA,NA,"COMPLETED","FELONY","N.Y. POLICE DEPT","BROOKLYN",70,"INSIDE",NA,NA,NA,995161,167522,40.626487188,-73.960694776,"(40.626487188, -73.960694776)"
"667",664222323,"01/18/2014",01:45:00,NA,NA,"01/18/2014",101,"MURDER & NON-NEGL. MANSLAUGHTER",NA,NA,"COMPLETED","FELONY","N.Y. POLICE DEPT","QUEENS",104,"OUTSIDE",NA,NA,NA,1013849,191482,40.692209351,-73.893266498,"(40.692209351, -73.893266498)"
"668",416380169,"01/18/2014",00:49:00,NA,NA,"01/18/2014",101,"MURDER & NON-NEGL. MANSLAUGHTER",NA,NA,"COMPLETED","FELONY","N.Y. POLICE DEPT","BROOKLYN",81,"OUTSIDE",NA,NA,NA,1001220,192241,40.694325855,-73.938805147,"(40.694325855, -73.938805147)"
"669",798525533,"01/16/2014",20:48:00,NA,NA,"01/16/2014",101,"MURDER & NON-NEGL. MANSLAUGHTER",NA,NA,"COMPLETED","FELONY","N.Y. HOUSING POLICE","BRONX",42,"INSIDE",NA,NA,NA,1010968,238733,40.821910376,-73.903467704,"(40.821910376, -73.903467704)"
"670",582792936,"01/14/2014",04:08:00,NA,NA,"01/14/2014",101,"MURDER & NON-NEGL. MANSLAUGHTER",NA,NA,"COMPLETED","FELONY","N.Y. HOUSING POLICE","MANHATTAN",23,"INSIDE",NA,NA,NA,999876,225984,40.786944463,-73.943573426,"(40.786944463, -73.943573426)"
"671",162092581,"01/11/2014",13:20:00,NA,NA,"01/11/2014",101,"MURDER & NON-NEGL. MANSLAUGHTER",NA,NA,"COMPLETED","FELONY","N.Y. POLICE DEPT","MANHATTAN",30,"OUTSIDE",NA,NA,NA,995696,238143,40.820323983,-73.958647356,"(40.820323983, -73.958647356)"
"672",275613605,"01/10/2014",17:25:00,NA,NA,"01/10/2014",101,"MURDER & NON-NEGL. MANSLAUGHTER",NA,NA,"COMPLETED","FELONY","N.Y. POLICE DEPT","BRONX",46,"INSIDE",NA,NA,NA,1010267,249223,40.850704471,-73.90595977,"(40.850704471, -73.90595977)"
"673",699313172,"01/10/2014",05:11:00,NA,NA,"01/10/2014",101,"MURDER & NON-NEGL. MANSLAUGHTER",NA,NA,"COMPLETED","FELONY","N.Y. POLICE DEPT","BROOKLYN",75,"OUTSIDE",NA,NA,NA,1017749,180248,40.661360679,-73.879258826,"(40.661360679, -73.879258826)"
"674",771404013,"01/08/2014",20:14:00,NA,NA,"01/08/2014",101,"MURDER & NON-NEGL. MANSLAUGHTER",NA,NA,"COMPLETED","FELONY","N.Y. POLICE DEPT","QUEENS",105,"INSIDE",NA,NA,NA,1054642,200172,40.715830826,-73.746075374,"(40.715830826, -73.746075374)"
"675",490840649,"01/08/2014",10:58:00,NA,NA,"01/08/2014",101,"MURDER & NON-NEGL. MANSLAUGHTER",NA,NA,"COMPLETED","FELONY","N.Y. POLICE DEPT","MANHATTAN",18,"INSIDE",NA,NA,NA,988149,216376,40.760585967,-73.9859271,"(40.760585967, -73.9859271)"
"676",450963039,"01/08/2014",03:08:00,NA,NA,"01/08/2014",101,"MURDER & NON-NEGL. MANSLAUGHTER",NA,NA,"COMPLETED","FELONY","N.Y. POLICE DEPT","MANHATTAN",32,"INSIDE",NA,NA,NA,999488,235746,40.813739163,-73.944952405,"(40.813739163, -73.944952405)"
"677",468991393,"01/07/2014",00:20:00,NA,NA,"01/07/2014",101,"MURDER & NON-NEGL. MANSLAUGHTER",NA,NA,"COMPLETED","FELONY","N.Y. POLICE DEPT","BROOKLYN",66,"INSIDE",NA,NA,NA,990006,173131,40.641887554,-73.979260779,"(40.641887554, -73.979260779)"
"678",160860799,"01/05/2014",14:07:00,NA,NA,"01/05/2014",101,"MURDER & NON-NEGL. MANSLAUGHTER",NA,NA,"COMPLETED","FELONY","N.Y. HOUSING POLICE","BRONX",43,"INSIDE",NA,NA,"CASTLE HILL",1025580,236918,40.816872438,-73.850684927,"(40.816872438, -73.850684927)"
"679",551572783,"01/05/2014",00:44:00,NA,NA,"01/05/2014",101,"MURDER & NON-NEGL. MANSLAUGHTER",NA,NA,"COMPLETED","FELONY","N.Y. POLICE DEPT","BRONX",44,"INSIDE",NA,NA,NA,1007307,244828,40.838649714,-73.916674162,"(40.838649714, -73.916674162)"
"680",705137910,"01/04/2014",22:30:00,NA,NA,"01/04/2014",101,"MURDER & NON-NEGL. MANSLAUGHTER",NA,NA,"COMPLETED","FELONY","N.Y. POLICE DEPT","BROOKLYN",73,"OUTSIDE",NA,NA,NA,1007698,184270,40.672432491,-73.915472281,"(40.672432491, -73.915472281)"
"681",161108282,"01/04/2014",13:10:00,NA,NA,"01/04/2014",101,"MURDER & NON-NEGL. MANSLAUGHTER",NA,NA,"COMPLETED","FELONY","N.Y. POLICE DEPT","BROOKLYN",67,"OUTSIDE",NA,NA,NA,1005166,181616,40.665154198,-73.924608275,"(40.665154198, -73.924608275)"
"682",881948214,"01/03/2014",16:10:00,NA,NA,"01/03/2014",101,"MURDER & NON-NEGL. MANSLAUGHTER",NA,NA,"COMPLETED","FELONY","N.Y. POLICE DEPT","QUEENS",113,"OUTSIDE",NA,NA,NA,1046315,187088,40.679980738,-73.776233907,"(40.679980738, -73.776233907)"
"683",677098861,"01/02/2014",17:30:00,NA,NA,"01/02/2014",101,"MURDER & NON-NEGL. MANSLAUGHTER",NA,NA,"COMPLETED","FELONY","N.Y. POLICE DEPT","BRONX",49,"INSIDE",NA,NA,NA,1020075,255282,40.867300246,-73.870475195,"(40.867300246, -73.870475195)"
"684",299199640,"01/01/2014",02:54:00,NA,NA,"01/01/2014",101,"MURDER & NON-NEGL. MANSLAUGHTER",NA,NA,"COMPLETED","FELONY","N.Y. POLICE DEPT","BROOKLYN",83,"OUTSIDE",NA,NA,NA,1009904,188287,40.683452127,-73.907504449,"(40.683452127, -73.907504449)"
"685",957528657,"01/01/2014",01:16:00,NA,NA,"01/01/2014",101,"MURDER & NON-NEGL. MANSLAUGHTER",NA,NA,"COMPLETED","FELONY","N.Y. POLICE DEPT","QUEENS",113,"INSIDE",NA,NA,NA,1041529,189746,40.687308587,-73.793466566,"(40.687308587, -73.793466566)"
"686",685705640,"01/01/1995",12:00:00,NA,NA,"12/30/2013",101,"MURDER & NON-NEGL. MANSLAUGHTER",NA,NA,"COMPLETED","FELONY","N.Y. POLICE DEPT","BRONX",48,"OUTSIDE",NA,NA,NA,1011889,248683,40.849217404,-73.90009908,"(40.849217404, -73.90009908)"
"687",624361846,"12/26/2013",21:45:00,NA,NA,"12/26/2013",101,"MURDER & NON-NEGL. MANSLAUGHTER",NA,NA,"COMPLETED","FELONY","N.Y. HOUSING POLICE","BROOKLYN",60,"INSIDE",NA,NA,NA,986229,148311,40.573763375,-73.992877757,"(40.573763375, -73.992877757)"
"688",812079634,"12/24/2013",19:30:00,NA,NA,"12/24/2013",101,"MURDER & NON-NEGL. MANSLAUGHTER",NA,NA,"COMPLETED","FELONY","N.Y. HOUSING POLICE","BROOKLYN",60,"OUTSIDE",NA,NA,NA,984688,150503,40.579780195,-73.998424655,"(40.579780195, -73.998424655)"
"689",537569306,"12/23/2013",20:06:00,NA,NA,"12/23/2013",101,"MURDER & NON-NEGL. MANSLAUGHTER",NA,NA,"COMPLETED","FELONY","N.Y. POLICE DEPT","QUEENS",101,"INSIDE",NA,NA,NA,1049865,156224,40.59524034,-73.763735017,"(40.59524034, -73.763735017)"
"690",998077875,"12/22/2013",20:38:00,NA,NA,"12/22/2013",101,"MURDER & NON-NEGL. MANSLAUGHTER",NA,NA,"COMPLETED","FELONY","N.Y. POLICE DEPT","BRONX",47,"INSIDE",NA,NA,NA,1024751,268626,40.903905084,-73.853488327,"(40.903905084, -73.853488327)"
"691",786357077,"12/22/2013",12:03:00,NA,NA,"12/22/2013",101,"MURDER & NON-NEGL. MANSLAUGHTER",NA,NA,"COMPLETED","FELONY","N.Y. POLICE DEPT","MANHATTAN",20,"OUTSIDE",NA,NA,NA,988202,219973,40.770458781,-73.98573367,"(40.770458781, -73.98573367)"
"692",309687159,"12/22/2013",03:35:00,NA,NA,"12/22/2013",101,"MURDER & NON-NEGL. MANSLAUGHTER",NA,NA,"COMPLETED","FELONY","N.Y. POLICE DEPT","QUEENS",106,"OUTSIDE",NA,NA,NA,1031320,188913,40.685082375,-73.830283585,"(40.685082375, -73.830283585)"
"693",257442454,"12/21/2013",05:40:00,NA,NA,"12/21/2013",101,"MURDER & NON-NEGL. MANSLAUGHTER",NA,NA,"COMPLETED","FELONY","N.Y. POLICE DEPT","QUEENS",110,"INSIDE",NA,NA,NA,1020563,212261,40.74921764,-73.868943529,"(40.74921764, -73.868943529)"
"694",605963195,"12/21/2013",02:05:00,NA,NA,"12/21/2013",101,"MURDER & NON-NEGL. MANSLAUGHTER",NA,NA,"COMPLETED","FELONY","N.Y. HOUSING POLICE","BROOKLYN",73,"OUTSIDE",NA,NA,NA,1006026,185469,40.675727746,-73.921495901,"(40.675727746, -73.921495901)"
"695",829381169,"12/20/2013",20:40:00,NA,NA,"12/20/2013",101,"MURDER & NON-NEGL. MANSLAUGHTER",NA,NA,"COMPLETED","FELONY","N.Y. POLICE DEPT","BROOKLYN",73,"OUTSIDE",NA,NA,NA,1006117,183403,40.670056817,-73.921174536,"(40.670056817, -73.921174536)"
"696",789124960,"12/20/2013",19:31:00,NA,NA,"12/20/2013",101,"MURDER & NON-NEGL. MANSLAUGHTER",NA,NA,"COMPLETED","FELONY","N.Y. POLICE DEPT","BRONX",48,"OUTSIDE",NA,NA,NA,1014282,247361,40.845581091,-73.891455406,"(40.845581091, -73.891455406)"
"697",759915415,"12/18/2013",09:07:00,NA,NA,"12/18/2013",101,"MURDER & NON-NEGL. MANSLAUGHTER",NA,NA,"COMPLETED","FELONY","N.Y. POLICE DEPT","MANHATTAN",32,"OUTSIDE",NA,NA,NA,1001093,236689,40.81632452,-73.939151791,"(40.81632452, -73.939151791)"
"698",378527831,"07/22/2012",00:11:00,NA,NA,"12/18/2013",101,"MURDER & NON-NEGL. MANSLAUGHTER",NA,NA,"COMPLETED","FELONY","N.Y. POLICE DEPT","BRONX",52,"OUTSIDE",NA,NA,NA,1016505,259778,40.879654142,-73.883360966,"(40.879654142, -73.883360966)"
"699",839054399,"12/13/2013",00:15:00,NA,NA,"12/13/2013",101,"MURDER & NON-NEGL. MANSLAUGHTER",NA,NA,"COMPLETED","FELONY","N.Y. POLICE DEPT","BROOKLYN",81,"OUTSIDE",NA,NA,NA,1001546,190106,40.688465142,-73.937635025,"(40.688465142, -73.937635025)"
"700",391540904,"12/07/2013",05:10:00,NA,NA,"12/07/2013",101,"MURDER & NON-NEGL. MANSLAUGHTER",NA,NA,"COMPLETED","FELONY","N.Y. POLICE DEPT","BROOKLYN",90,"OUTSIDE",NA,NA,NA,995734,197465,40.708673331,-73.958579553,"(40.708673331, -73.958579553)"
"701",859877407,"12/06/2013",00:46:00,NA,NA,"12/06/2013",101,"MURDER & NON-NEGL. MANSLAUGHTER",NA,NA,"COMPLETED","FELONY","N.Y. POLICE DEPT","BROOKLYN",70,"OUTSIDE",NA,NA,NA,997557,171601,40.637679906,-73.952055193,"(40.637679906, -73.952055193)"
"702",492091720,"05/17/2010",21:08:00,NA,NA,"12/06/2013",101,"MURDER & NON-NEGL. MANSLAUGHTER",NA,NA,"COMPLETED","FELONY","N.Y. POLICE DEPT","BRONX",45,"INSIDE",NA,NA,NA,1025368,245361,40.840047021,-73.851399092,"(40.840047021, -73.851399092)"
"703",517445281,"12/04/2013",15:41:00,NA,NA,"12/04/2013",101,"MURDER & NON-NEGL. MANSLAUGHTER",NA,NA,"COMPLETED","FELONY","N.Y. POLICE DEPT","QUEENS",102,"INSIDE",NA,NA,NA,1028857,192786,40.695725607,-73.839138632,"(40.695725607, -73.839138632)"
"704",472450142,"12/04/2013",03:50:00,NA,NA,"12/04/2013",101,"MURDER & NON-NEGL. MANSLAUGHTER",NA,NA,"COMPLETED","FELONY","N.Y. POLICE DEPT","BRONX",42,"INSIDE",NA,NA,NA,1010585,242785,40.833033106,-73.9048356,"(40.833033106, -73.9048356)"
"705",772707537,"12/03/2013",10:30:00,NA,NA,"12/03/2013",101,"MURDER & NON-NEGL. MANSLAUGHTER",NA,NA,"COMPLETED","FELONY","N.Y. POLICE DEPT","QUEENS",113,"INSIDE",NA,NA,NA,1039948,186935,40.679603141,-73.799190502,"(40.679603141, -73.799190502)"
"706",972999027,"12/02/2013",15:40:00,NA,NA,"12/02/2013",101,"MURDER & NON-NEGL. MANSLAUGHTER",NA,NA,"COMPLETED","FELONY","N.Y. HOUSING POLICE","MANHATTAN",23,"OUTSIDE",NA,NA,"TAFT",999218,230194,40.798500915,-73.945940189,"(40.798500915, -73.945940189)"
"707",887991142,"12/02/2013",06:13:00,NA,NA,"12/02/2013",101,"MURDER & NON-NEGL. MANSLAUGHTER",NA,NA,"COMPLETED","FELONY","N.Y. POLICE DEPT","BROOKLYN",79,"OUTSIDE",NA,NA,NA,999070,193134,40.696780794,-73.946556394,"(40.696780794, -73.946556394)"
"708",109046314,"12/01/2013",12:50:00,NA,NA,"12/01/2013",101,"MURDER & NON-NEGL. MANSLAUGHTER",NA,NA,"COMPLETED","FELONY","N.Y. POLICE DEPT","QUEENS",100,"INSIDE",NA,NA,NA,1029886,150309,40.579130257,-73.835715118,"(40.579130257, -73.835715118)"
"709",986214849,"12/01/2013",03:58:00,NA,NA,"12/01/2013",101,"MURDER & NON-NEGL. MANSLAUGHTER",NA,NA,"COMPLETED","FELONY","N.Y. POLICE DEPT","STATEN ISLAND",120,"OUTSIDE",NA,NA,NA,955923,169185,40.631013196,-74.102055847,"(40.631013196, -74.102055847)"
"710",177882534,"11/29/2013",22:40:00,NA,NA,"11/29/2013",101,"MURDER & NON-NEGL. MANSLAUGHTER",NA,NA,"COMPLETED","FELONY","N.Y. POLICE DEPT","MANHATTAN",33,"OUTSIDE",NA,NA,NA,999783,242701,40.832828153,-73.943870584,"(40.832828153, -73.943870584)"
"711",316336332,"11/27/2013",10:00:00,NA,NA,"11/27/2013",101,"MURDER & NON-NEGL. MANSLAUGHTER",NA,NA,"COMPLETED","FELONY","N.Y. POLICE DEPT","MANHATTAN",28,"OUTSIDE",NA,NA,NA,997742,232494,40.804816163,-73.951266567,"(40.804816163, -73.951266567)"
"712",134472474,"11/26/2013",01:50:00,NA,NA,"11/26/2013",101,"MURDER & NON-NEGL. MANSLAUGHTER",NA,NA,"COMPLETED","FELONY","N.Y. POLICE DEPT","QUEENS",110,"INSIDE",NA,NA,NA,1018800,208321,40.738410398,-73.875326633,"(40.738410398, -73.875326633)"
"713",548465567,"11/24/2013",17:33:00,NA,NA,"11/24/2013",101,"MURDER & NON-NEGL. MANSLAUGHTER",NA,NA,"COMPLETED","FELONY","N.Y. POLICE DEPT","QUEENS",103,"OUTSIDE",NA,NA,NA,1039594,192439,40.694712544,-73.800421583,"(40.694712544, -73.800421583)"
"714",247893185,"07/07/2012",03:40:00,NA,NA,"11/24/2013",101,"MURDER & NON-NEGL. MANSLAUGHTER",NA,NA,"COMPLETED","FELONY","N.Y. HOUSING POLICE","BROOKLYN",76,"OUTSIDE",NA,NA,"RED HOOK WEST",981170,185772,40.676585657,-74.011105419,"(40.676585657, -74.011105419)"
"715",504185001,"11/22/2013",19:35:00,NA,NA,"11/22/2013",101,"MURDER & NON-NEGL. MANSLAUGHTER",NA,NA,"COMPLETED","FELONY","N.Y. POLICE DEPT","BRONX",44,"INSIDE",NA,NA,NA,1008435,241240,40.828798674,-73.912610544,"(40.828798674, -73.912610544)"
"716",143367250,"11/22/2013",21:30:00,NA,NA,"11/22/2013",101,"MURDER & NON-NEGL. MANSLAUGHTER",NA,NA,"COMPLETED","FELONY","N.Y. POLICE DEPT","BRONX",45,"OUTSIDE",NA,NA,NA,1032930,239207,40.823117641,-73.824114397,"(40.823117641, -73.824114397)"
"717",900875254,"11/22/2013",04:30:00,NA,NA,"11/22/2013",101,"MURDER & NON-NEGL. MANSLAUGHTER",NA,NA,"COMPLETED","FELONY","N.Y. POLICE DEPT","BRONX",47,"INSIDE",NA,NA,NA,1022723,264015,40.891258452,-73.860851139,"(40.891258452, -73.860851139)"
"718",767798017,"11/22/2013",02:57:00,NA,NA,"11/22/2013",101,"MURDER & NON-NEGL. MANSLAUGHTER",NA,NA,"COMPLETED","FELONY","N.Y. POLICE DEPT","BROOKLYN",88,"OUTSIDE",NA,NA,"WHITMAN",991148,192533,40.695140908,-73.975125947,"(40.695140908, -73.975125947)"
"719",478737589,"11/22/2013",00:05:00,NA,NA,"11/22/2013",101,"MURDER & NON-NEGL. MANSLAUGHTER",NA,NA,"COMPLETED","FELONY","N.Y. POLICE DEPT","BROOKLYN",79,"OUTSIDE",NA,NA,NA,999758,191200,40.691471233,-73.944079726,"(40.691471233, -73.944079726)"
"720",169887039,"11/19/2013",04:02:00,NA,NA,"11/19/2013",101,"MURDER & NON-NEGL. MANSLAUGHTER",NA,NA,"COMPLETED","FELONY","N.Y. POLICE DEPT","QUEENS",106,"INSIDE",NA,NA,NA,1037680,184731,40.673567652,-73.807384888,"(40.673567652, -73.807384888)"
"721",327705044,"11/17/2013",05:56:00,NA,NA,"11/17/2013",101,"MURDER & NON-NEGL. MANSLAUGHTER",NA,NA,"COMPLETED","FELONY","N.Y. POLICE DEPT","BRONX",44,"OUTSIDE",NA,NA,NA,1008051,247302,40.845438146,-73.913976591,"(40.845438146, -73.913976591)"
"722",213279732,"11/15/2013",22:20:00,NA,NA,"11/15/2013",101,"MURDER & NON-NEGL. MANSLAUGHTER",NA,NA,"COMPLETED","FELONY","N.Y. POLICE DEPT","BRONX",45,"OUTSIDE",NA,NA,NA,1033235,244334,40.837188075,-73.82297496,"(40.837188075, -73.82297496)"
"723",632991115,"11/15/2013",01:59:00,NA,NA,"11/15/2013",101,"MURDER & NON-NEGL. MANSLAUGHTER",NA,NA,"COMPLETED","FELONY","N.Y. POLICE DEPT","QUEENS",102,"INSIDE",NA,NA,NA,1023499,187062,40.680039942,-73.858494087,"(40.680039942, -73.858494087)"
"724",821846484,"11/14/2013",10:20:00,NA,NA,"11/14/2013",101,"MURDER & NON-NEGL. MANSLAUGHTER",NA,NA,"COMPLETED","FELONY","N.Y. POLICE DEPT","BROOKLYN",73,"OUTSIDE",NA,NA,NA,1008329,179860,40.660326331,-73.913213301,"(40.660326331, -73.913213301)"
"725",500346364,"11/11/2013",00:04:00,NA,NA,"11/11/2013",101,"MURDER & NON-NEGL. MANSLAUGHTER",NA,NA,"COMPLETED","FELONY","N.Y. POLICE DEPT","BROOKLYN",90,"INSIDE",NA,NA,NA,1001921,198787,40.712291715,-73.936260062,"(40.712291715, -73.936260062)"
"726",822119760,"11/11/2013",00:04:00,NA,NA,"11/11/2013",101,"MURDER & NON-NEGL. MANSLAUGHTER",NA,NA,"COMPLETED","FELONY","N.Y. POLICE DEPT","BROOKLYN",90,"INSIDE",NA,NA,NA,1001921,198787,40.712291715,-73.936260062,"(40.712291715, -73.936260062)"
"727",711396427,"11/11/2013",00:04:00,NA,NA,"11/11/2013",101,"MURDER & NON-NEGL. MANSLAUGHTER",NA,NA,"COMPLETED","FELONY","N.Y. POLICE DEPT","BROOKLYN",90,"INSIDE",NA,NA,NA,1001921,198787,40.712291715,-73.936260062,"(40.712291715, -73.936260062)"
"728",711440572,"11/10/2013",04:15:00,NA,NA,"11/10/2013",101,"MURDER & NON-NEGL. MANSLAUGHTER",NA,NA,"COMPLETED","FELONY","N.Y. POLICE DEPT","MANHATTAN",5,"OUTSIDE",NA,NA,"SMITH",984221,198452,40.711389864,-74.000106051,"(40.711389864, -74.000106051)"
"729",336784619,"11/08/2013",18:30:00,NA,NA,"11/08/2013",101,"MURDER & NON-NEGL. MANSLAUGHTER",NA,NA,"COMPLETED","FELONY","N.Y. POLICE DEPT","BROOKLYN",78,"INSIDE",NA,NA,"572 WARREN STREET",989141,187733,40.681967344,-73.982367054,"(40.681967344, -73.982367054)"
"730",171796576,"11/08/2013",01:10:00,NA,NA,"11/08/2013",101,"MURDER & NON-NEGL. MANSLAUGHTER",NA,NA,"COMPLETED","FELONY","N.Y. POLICE DEPT","MANHATTAN",23,"INSIDE",NA,NA,"CLINTON",999580,228737,40.794501225,-73.944636047,"(40.794501225, -73.944636047)"
"731",822926502,"11/05/2013",22:00:00,NA,NA,"11/05/2013",101,"MURDER & NON-NEGL. MANSLAUGHTER",NA,NA,"COMPLETED","FELONY","N.Y. POLICE DEPT","BROOKLYN",67,"INSIDE",NA,NA,NA,1006952,179069,40.658158848,-73.918179094,"(40.658158848, -73.918179094)"
"732",673710510,"11/03/2013",08:34:00,NA,NA,"11/03/2013",101,"MURDER & NON-NEGL. MANSLAUGHTER",NA,NA,"COMPLETED","FELONY","N.Y. POLICE DEPT","MANHATTAN",34,"INSIDE",NA,NA,NA,1005425,254690,40.865722684,-73.923444502,"(40.865722684, -73.923444502)"
"733",138387505,"11/02/2013",00:10:00,NA,NA,"11/02/2013",101,"MURDER & NON-NEGL. MANSLAUGHTER",NA,NA,"COMPLETED","FELONY","N.Y. POLICE DEPT","BRONX",47,"OUTSIDE",NA,NA,NA,1023279,264948,40.893816797,-73.858834747,"(40.893816797, -73.858834747)"
"734",338183228,"10/31/2013",23:24:00,NA,NA,"10/31/2013",101,"MURDER & NON-NEGL. MANSLAUGHTER",NA,NA,"COMPLETED","FELONY","N.Y. POLICE DEPT","BROOKLYN",73,"OUTSIDE",NA,NA,NA,1007302,184134,40.672060241,-73.91690031,"(40.672060241, -73.91690031)"
"735",621648409,"10/31/2013",20:29:00,NA,NA,"10/31/2013",101,"MURDER & NON-NEGL. MANSLAUGHTER",NA,NA,"COMPLETED","FELONY","N.Y. POLICE DEPT","BROOKLYN",67,"OUTSIDE",NA,NA,NA,998694,174209,40.644836526,-73.947952903,"(40.644836526, -73.947952903)"
"736",107978968,"10/31/2013",19:30:00,NA,NA,"10/31/2013",101,"MURDER & NON-NEGL. MANSLAUGHTER",NA,NA,"COMPLETED","FELONY","N.Y. POLICE DEPT","BROOKLYN",75,"OUTSIDE",NA,NA,NA,1016807,179007,40.657957922,-73.882660124,"(40.657957922, -73.882660124)"
"737",221207167,"10/30/2013",01:25:00,NA,NA,"10/30/2013",101,"MURDER & NON-NEGL. MANSLAUGHTER",NA,NA,"COMPLETED","FELONY","N.Y. POLICE DEPT","QUEENS",100,"INSIDE",NA,NA,NA,1030346,150502,40.579657623,-73.834057838,"(40.579657623, -73.834057838)"
"738",973822145,"10/29/2013",15:30:00,NA,NA,"10/29/2013",101,"MURDER & NON-NEGL. MANSLAUGHTER",NA,NA,"COMPLETED","FELONY","N.Y. POLICE DEPT","BROOKLYN",90,"OUTSIDE",NA,NA,NA,993002,197273,40.70814946,-73.968433913,"(40.70814946, -73.968433913)"
"739",596423246,"10/29/2013",00:59:00,NA,NA,"10/29/2013",101,"MURDER & NON-NEGL. MANSLAUGHTER",NA,NA,"COMPLETED","FELONY","N.Y. POLICE DEPT","BRONX",47,"INSIDE",NA,NA,NA,1022004,261898,40.885451065,-73.863463571,"(40.885451065, -73.863463571)"
"740",251934525,"10/26/2013",22:44:00,NA,NA,"10/26/2013",101,"MURDER & NON-NEGL. MANSLAUGHTER",NA,NA,"COMPLETED","FELONY","N.Y. POLICE DEPT","BROOKLYN",66,"INSIDE",NA,NA,NA,982394,171182,40.636539639,-74.006688652,"(40.636539639, -74.006688652)"
"741",894022472,"10/27/2013",02:55:00,NA,NA,"10/27/2013",101,"MURDER & NON-NEGL. MANSLAUGHTER",NA,NA,"COMPLETED","FELONY","N.Y. POLICE DEPT","QUEENS",110,"INSIDE",NA,NA,NA,1021804,207825,40.737036757,-73.864489386,"(40.737036757, -73.864489386)"
"742",804274840,"10/26/2013",22:44:00,NA,NA,"10/26/2013",101,"MURDER & NON-NEGL. MANSLAUGHTER",NA,NA,"COMPLETED","FELONY","N.Y. POLICE DEPT","BROOKLYN",66,"INSIDE",NA,NA,NA,982394,171182,40.636539639,-74.006688652,"(40.636539639, -74.006688652)"
"743",659237932,"10/27/2013",00:01:00,NA,NA,"10/27/2013",101,"MURDER & NON-NEGL. MANSLAUGHTER",NA,NA,"COMPLETED","FELONY","N.Y. POLICE DEPT","BROOKLYN",75,"OUTSIDE",NA,NA,NA,1023461,183401,40.669991501,-73.858652389,"(40.669991501, -73.858652389)"
"744",161543012,"10/26/2013",22:44:00,NA,NA,"10/26/2013",101,"MURDER & NON-NEGL. MANSLAUGHTER",NA,NA,"COMPLETED","FELONY","N.Y. POLICE DEPT","BROOKLYN",66,"INSIDE",NA,NA,NA,982394,171182,40.636539639,-74.006688652,"(40.636539639, -74.006688652)"
"745",840718879,"10/26/2013",22:44:00,NA,NA,"10/26/2013",101,"MURDER & NON-NEGL. MANSLAUGHTER",NA,NA,"COMPLETED","FELONY","N.Y. POLICE DEPT","BROOKLYN",66,"INSIDE",NA,NA,NA,982394,171182,40.636539639,-74.006688652,"(40.636539639, -74.006688652)"
